recording_id,speaker,audio_path,y_true,score,n_segments,mode,split,threshold,predicted_label,best_speaker,class_name,is_error,signed_margin,abs_margin
sp5802__Lab41-SRI-VOiCES-src-sp5802-ch076043-sg0002,sp5802,VOiCES_devkit\source-16k\sp5802\Lab41-SRI-VOiCES-src-sp5802-ch076043-sg0002.wav,0,0.19493599771521986,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3750640022847802,0.3750640022847802
sp5868__Lab41-SRI-VOiCES-src-sp5868-ch054659-sg0045,sp5868,VOiCES_devkit\source-16k\sp5868\Lab41-SRI-VOiCES-src-sp5868-ch054659-sg0045.wav,0,0.051326181118686996,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.518673818881313,0.518673818881313
sp5868__Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015,sp5868,VOiCES_devkit\source-16k\sp5868\Lab41-SRI-VOiCES-src-sp5868-ch055088-sg0015.wav,0,0.05773212782999811,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5122678721700019,0.5122678721700019
sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0027,sp6080,VOiCES_devkit\source-16k\sp6080\Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0027.wav,0,0.08728771954774857,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.4827122804522515,0.4827122804522515
sp6080__Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029,sp6080,VOiCES_devkit\source-16k\sp6080\Lab41-SRI-VOiCES-src-sp6080-ch058025-sg0029.wav,0,0.07081748902176817,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4991825109782319,0.4991825109782319
sp6099__Lab41-SRI-VOiCES-src-sp6099-ch069550-sg0029,sp6099,VOiCES_devkit\source-16k\sp6099\Lab41-SRI-VOiCES-src-sp6099-ch069550-sg0029.wav,0,0.04392719864457225,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5260728013554278,0.5260728013554278
sp6099__Lab41-SRI-VOiCES-src-sp6099-ch230928-sg0028,sp6099,VOiCES_devkit\source-16k\sp6099\Lab41-SRI-VOiCES-src-sp6099-ch230928-sg0028.wav,0,0.129909065469595,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.44009093453040504,0.44009093453040504
sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070168-sg0015,sp6272,VOiCES_devkit\source-16k\sp6272\Lab41-SRI-VOiCES-src-sp6272-ch070168-sg0015.wav,0,0.04378566528127218,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5262143347187279,0.5262143347187279
sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031,sp6272,VOiCES_devkit\source-16k\sp6272\Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031.wav,0,0.07300829188413142,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4969917081158686,0.4969917081158686
sp6385__Lab41-SRI-VOiCES-src-sp6385-ch034655-sg0015,sp6385,VOiCES_devkit\source-16k\sp6385\Lab41-SRI-VOiCES-src-sp6385-ch034655-sg0015.wav,0,0.13715258171820702,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4328474182817931,0.4328474182817931
sp6385__Lab41-SRI-VOiCES-src-sp6385-ch220959-sg0009,sp6385,VOiCES_devkit\source-16k\sp6385\Lab41-SRI-VOiCES-src-sp6385-ch220959-sg0009.wav,0,0.04482132762980958,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5251786723701904,0.5251786723701904
sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0045,sp6395,VOiCES_devkit\source-16k\sp6395\Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0045.wav,0,0.13744367950130254,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4325563204986975,0.4325563204986975
sp6395__Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0046,sp6395,VOiCES_devkit\source-16k\sp6395\Lab41-SRI-VOiCES-src-sp6395-ch087997-sg0046.wav,0,0.05185800422138224,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5181419957786179,0.5181419957786179
sp6446__Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008,sp6446,VOiCES_devkit\source-16k\sp6446\Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008.wav,0,0.0874530141397069,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.48254698586029315,0.48254698586029315
sp6446__Lab41-SRI-VOiCES-src-sp6446-ch078193-sg0011,sp6446,VOiCES_devkit\source-16k\sp6446\Lab41-SRI-VOiCES-src-sp6446-ch078193-sg0011.wav,0,0.05004207306774333,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5199579269322567,0.5199579269322567
sp6454__Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013,sp6454,VOiCES_devkit\source-16k\sp6454\Lab41-SRI-VOiCES-src-sp6454-ch107462-sg0013.wav,0,0.06695939134806395,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5030406086519361,0.5030406086519361
sp6454__Lab41-SRI-VOiCES-src-sp6454-ch120342-sg0005,sp6454,VOiCES_devkit\source-16k\sp6454\Lab41-SRI-VOiCES-src-sp6454-ch120342-sg0005.wav,0,0.10152686778455973,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.46847313221544035,0.46847313221544035
sp6499__Lab41-SRI-VOiCES-src-sp6499-ch057667-sg0021,sp6499,VOiCES_devkit\source-16k\sp6499\Lab41-SRI-VOiCES-src-sp6499-ch057667-sg0021.wav,0,0.10058924809466892,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.46941075190533116,0.46941075190533116
sp6499__Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052,sp6499,VOiCES_devkit\source-16k\sp6499\Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052.wav,0,0.06632207290628382,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5036779270937163,0.5036779270937163
sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0004,sp6519,VOiCES_devkit\source-16k\sp6519\Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0004.wav,0,0.11686022576850519,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4531397742314949,0.4531397742314949
sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0034,sp6519,VOiCES_devkit\source-16k\sp6519\Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0034.wav,0,0.03271308302403971,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5372869169759603,0.5372869169759603
sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0000,sp6544,VOiCES_devkit\source-16k\sp6544\Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0000.wav,0,0.23692934486704567,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3330706551329544,0.3330706551329544
sp6544__Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0012,sp6544,VOiCES_devkit\source-16k\sp6544\Lab41-SRI-VOiCES-src-sp6544-ch071420-sg0012.wav,0,0.27951789119591314,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.2904821088040869,0.2904821088040869
sp6550__Lab41-SRI-VOiCES-src-sp6550-ch053320-sg0025,sp6550,VOiCES_devkit\source-16k\sp6550\Lab41-SRI-VOiCES-src-sp6550-ch053320-sg0025.wav,0,0.16794633345368007,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.40205366654632,0.40205366654632
sp6550__Lab41-SRI-VOiCES-src-sp6550-ch053343-sg0036,sp6550,VOiCES_devkit\source-16k\sp6550\Lab41-SRI-VOiCES-src-sp6550-ch053343-sg0036.wav,0,0.14680488345523676,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4231951165447633,0.4231951165447633
sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011,sp6574,VOiCES_devkit\source-16k\sp6574\Lab41-SRI-VOiCES-src-sp6574-ch070753-sg0011.wav,0,0.06541310359413426,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5045868964058658,0.5045868964058658
sp6574__Lab41-SRI-VOiCES-src-sp6574-ch070756-sg0035,sp6574,VOiCES_devkit\source-16k\sp6574\Lab41-SRI-VOiCES-src-sp6574-ch070756-sg0035.wav,0,0.18469460390042514,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3853053960995749,0.3853053960995749
sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067851-sg0021,sp6643,VOiCES_devkit\source-16k\sp6643\Lab41-SRI-VOiCES-src-sp6643-ch067851-sg0021.wav,0,0.014789223024854437,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5552107769751456,0.5552107769751456
sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067857-sg0009,sp6643,VOiCES_devkit\source-16k\sp6643\Lab41-SRI-VOiCES-src-sp6643-ch067857-sg0009.wav,0,0.0014789688313612715,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5685210311686388,0.5685210311686388
sp6788__Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037,sp6788,VOiCES_devkit\source-16k\sp6788\Lab41-SRI-VOiCES-src-sp6788-ch092420-sg0037.wav,0,0.07976198964752257,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4902380103524775,0.4902380103524775
sp6788__Lab41-SRI-VOiCES-src-sp6788-ch111574-sg0011,sp6788,VOiCES_devkit\source-16k\sp6788\Lab41-SRI-VOiCES-src-sp6788-ch111574-sg0011.wav,0,0.25263246179868776,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3173675382013123,0.3173675382013123
sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0007,sp6848,VOiCES_devkit\source-16k\sp6848\Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0007.wav,0,0.15242169560709348,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.41757830439290655,0.41757830439290655
sp6848__Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018,sp6848,VOiCES_devkit\source-16k\sp6848\Lab41-SRI-VOiCES-src-sp6848-ch252322-sg0018.wav,0,0.23080656530025104,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.33919343469974905,0.33919343469974905
sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092805-sg0031,sp6895,VOiCES_devkit\source-16k\sp6895\Lab41-SRI-VOiCES-src-sp6895-ch092805-sg0031.wav,0,0.03178984668920748,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5382101533107926,0.5382101533107926
sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092806-sg0009,sp6895,VOiCES_devkit\source-16k\sp6895\Lab41-SRI-VOiCES-src-sp6895-ch092806-sg0009.wav,0,0.021577866980805993,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5484221330191941,0.5484221330191941
sp7061__Lab41-SRI-VOiCES-src-sp7061-ch085635-sg0022,sp7061,VOiCES_devkit\source-16k\sp7061\Lab41-SRI-VOiCES-src-sp7061-ch085635-sg0022.wav,0,0.04069974685553461,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5293002531444655,0.5293002531444655
sp7061__Lab41-SRI-VOiCES-src-sp7061-ch088086-sg0040,sp7061,VOiCES_devkit\source-16k\sp7061\Lab41-SRI-VOiCES-src-sp7061-ch088086-sg0040.wav,0,0.040235903191690646,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5297640968083094,0.5297640968083094
sp7148__Lab41-SRI-VOiCES-src-sp7148-ch007763-sg0027,sp7148,VOiCES_devkit\source-16k\sp7148\Lab41-SRI-VOiCES-src-sp7148-ch007763-sg0027.wav,0,0.14279435974700996,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4272056402529901,0.4272056402529901
sp7148__Lab41-SRI-VOiCES-src-sp7148-ch082991-sg0029,sp7148,VOiCES_devkit\source-16k\sp7148\Lab41-SRI-VOiCES-src-sp7148-ch082991-sg0029.wav,0,0.19384217751212418,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3761578224878759,0.3761578224878759
sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011,sp7264,VOiCES_devkit\source-16k\sp7264\Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0011.wav,0,0.07602979615330696,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.4939702038466931,0.4939702038466931
sp7264__Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0024,sp7264,VOiCES_devkit\source-16k\sp7264\Lab41-SRI-VOiCES-src-sp7264-ch092314-sg0024.wav,0,0.04357295348017942,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5264270465198206,0.5264270465198206
sp7278__Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039,sp7278,VOiCES_devkit\source-16k\sp7278\Lab41-SRI-VOiCES-src-sp7278-ch104730-sg0039.wav,0,0.0758891913840974,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4941108086159027,0.4941108086159027
sp7278__Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029,sp7278,VOiCES_devkit\source-16k\sp7278\Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029.wav,0,0.00981962748725588,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5601803725127442,0.5601803725127442
sp7437__Lab41-SRI-VOiCES-src-sp7437-ch096153-sg0008,sp7437,VOiCES_devkit\source-16k\sp7437\Lab41-SRI-VOiCES-src-sp7437-ch096153-sg0008.wav,0,0.15762832928448917,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.4123716707155109,0.4123716707155109
sp7437__Lab41-SRI-VOiCES-src-sp7437-ch117899-sg0005,sp7437,VOiCES_devkit\source-16k\sp7437\Lab41-SRI-VOiCES-src-sp7437-ch117899-sg0005.wav,0,0.09304435700178146,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.4769556429982186,0.4769556429982186
sp7445__Lab41-SRI-VOiCES-src-sp7445-ch094522-sg0005,sp7445,VOiCES_devkit\source-16k\sp7445\Lab41-SRI-VOiCES-src-sp7445-ch094522-sg0005.wav,0,0.5733018467823664,6,binary,train,0.5700000000000001,1,,not_allow,True,0.0033018467823663356,0.0033018467823663356
sp7445__Lab41-SRI-VOiCES-src-sp7445-ch094526-sg0027,sp7445,VOiCES_devkit\source-16k\sp7445\Lab41-SRI-VOiCES-src-sp7445-ch094526-sg0027.wav,0,0.27329812161624434,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.2967018783837557,0.2967018783837557
sp7498__Lab41-SRI-VOiCES-src-sp7498-ch099124-sg0015,sp7498,VOiCES_devkit\source-16k\sp7498\Lab41-SRI-VOiCES-src-sp7498-ch099124-sg0015.wav,0,0.04540669801644981,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5245933019835503,0.5245933019835503
sp7498__Lab41-SRI-VOiCES-src-sp7498-ch099156-sg0024,sp7498,VOiCES_devkit\source-16k\sp7498\Lab41-SRI-VOiCES-src-sp7498-ch099156-sg0024.wav,0,0.01565873281409343,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5543412671859066,0.5543412671859066
sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100429-sg0030,sp7517,VOiCES_devkit\source-16k\sp7517\Lab41-SRI-VOiCES-src-sp7517-ch100429-sg0030.wav,0,0.07695984394134332,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.49304015605865675,0.49304015605865675
sp7517__Lab41-SRI-VOiCES-src-sp7517-ch100442-sg0004,sp7517,VOiCES_devkit\source-16k\sp7517\Lab41-SRI-VOiCES-src-sp7517-ch100442-sg0004.wav,0,0.2110440453980118,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.35895595460198826,0.35895595460198826
sp7594__Lab41-SRI-VOiCES-src-sp7594-ch091192-sg0021,sp7594,VOiCES_devkit\source-16k\sp7594\Lab41-SRI-VOiCES-src-sp7594-ch091192-sg0021.wav,0,0.1783439964444066,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3916560035555935,0.3916560035555935
sp7594__Lab41-SRI-VOiCES-src-sp7594-ch101832-sg0005,sp7594,VOiCES_devkit\source-16k\sp7594\Lab41-SRI-VOiCES-src-sp7594-ch101832-sg0005.wav,0,0.05048413652305802,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.519515863476942,0.519515863476942
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005,sp7688,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch105390-sg0005.wav,0,0.14775888808071613,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.42224111191928393,0.42224111191928393
sp7688__Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016,sp7688,VOiCES_devkit\source-16k\sp7688\Lab41-SRI-VOiCES-src-sp7688-ch109656-sg0016.wav,0,0.17207069819172224,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3979293018082778,0.3979293018082778
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013,sp7704,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0013.wav,0,0.07046381011605263,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.49953618988394743,0.49953618988394743
sp7704__Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029,sp7704,VOiCES_devkit\source-16k\sp7704\Lab41-SRI-VOiCES-src-sp7704-ch106969-sg0029.wav,0,0.07257079208890597,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4974292079110941,0.4974292079110941
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001,sp7705,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0001.wav,0,0.1020007630965362,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.46799923690346384,0.46799923690346384
sp7705__Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014,sp7705,VOiCES_devkit\source-16k\sp7705\Lab41-SRI-VOiCES-src-sp7705-ch101578-sg0014.wav,0,0.13868739306926728,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.4313126069307328,0.4313126069307328
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004,sp7850,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch111771-sg0004.wav,0,0.20808762381784618,4,binary,train,0.5700000000000001,0,,not_allow,False,-0.3619123761821539,0.3619123761821539
sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,VOiCES_devkit\source-16k\sp7850\Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016.wav,0,0.013201357396610547,4,binary,train,0.5700000000000001,0,,not_allow,False,-0.5567986426033895,0.5567986426033895
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013,sp7867,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch110528-sg0013.wav,0,0.1627026740461588,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.40729732595384127,0.40729732595384127
sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,VOiCES_devkit\source-16k\sp7867\Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023.wav,0,0.027973877886931103,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.542026122113069,0.542026122113069
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021.wav,0,0.02844347932720363,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5415565206727965,0.5415565206727965
sp7868__Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019,sp7868,VOiCES_devkit\source-16k\sp7868\Lab41-SRI-VOiCES-src-sp7868-ch246932-sg0019.wav,0,0.06770211788049589,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5022978821195042,0.5022978821195042
sp7910__Lab41-SRI-VOiCES-src-sp7910-ch105673-sg0046,sp7910,VOiCES_devkit\source-16k\sp7910\Lab41-SRI-VOiCES-src-sp7910-ch105673-sg0046.wav,0,0.02594907474607074,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5440509252539293,0.5440509252539293
sp7910__Lab41-SRI-VOiCES-src-sp7910-ch294690-sg0005,sp7910,VOiCES_devkit\source-16k\sp7910\Lab41-SRI-VOiCES-src-sp7910-ch294690-sg0005.wav,0,0.0484960496930095,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5215039503069906,0.5215039503069906
sp7932__Lab41-SRI-VOiCES-src-sp7932-ch093470-sg0011,sp7932,VOiCES_devkit\source-16k\sp7932\Lab41-SRI-VOiCES-src-sp7932-ch093470-sg0011.wav,0,0.11084840446710587,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4591515955328942,0.4591515955328942
sp7932__Lab41-SRI-VOiCES-src-sp7932-ch278228-sg0011,sp7932,VOiCES_devkit\source-16k\sp7932\Lab41-SRI-VOiCES-src-sp7932-ch278228-sg0011.wav,0,0.19756229687482119,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3724377031251789,0.3724377031251789
sp7976__Lab41-SRI-VOiCES-src-sp7976-ch105575-sg0000,sp7976,VOiCES_devkit\source-16k\sp7976\Lab41-SRI-VOiCES-src-sp7976-ch105575-sg0000.wav,0,0.0015368340185280733,3,binary,train,0.5700000000000001,0,,not_allow,False,-0.568463165981472,0.568463165981472
sp7976__Lab41-SRI-VOiCES-src-sp7976-ch110124-sg0002,sp7976,VOiCES_devkit\source-16k\sp7976\Lab41-SRI-VOiCES-src-sp7976-ch110124-sg0002.wav,0,0.22997815324924886,3,binary,train,0.5700000000000001,0,,not_allow,False,-0.3400218467507512,0.3400218467507512
sp7995__Lab41-SRI-VOiCES-src-sp7995-ch276908-sg0012,sp7995,VOiCES_devkit\source-16k\sp7995\Lab41-SRI-VOiCES-src-sp7995-ch276908-sg0012.wav,0,0.22855849230351546,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.3414415076964846,0.3414415076964846
sp7995__Lab41-SRI-VOiCES-src-sp7995-ch280250-sg0028,sp7995,VOiCES_devkit\source-16k\sp7995\Lab41-SRI-VOiCES-src-sp7995-ch280250-sg0028.wav,0,0.04499105690047145,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5250089430995286,0.5250089430995286
sp8011__Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0023,sp8011,VOiCES_devkit\source-16k\sp8011\Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0023.wav,0,0.03593629533424973,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5340637046657504,0.5340637046657504
sp8011__Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0029,sp8011,VOiCES_devkit\source-16k\sp8011\Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0029.wav,0,0.1551058404147625,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.41489415958523757,0.41489415958523757
sp8051__Lab41-SRI-VOiCES-src-sp8051-ch118101-sg0035,sp8051,VOiCES_devkit\source-16k\sp8051\Lab41-SRI-VOiCES-src-sp8051-ch118101-sg0035.wav,0,0.0248757963005725,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5451242036994276,0.5451242036994276
sp8051__Lab41-SRI-VOiCES-src-sp8051-ch295385-sg0036,sp8051,VOiCES_devkit\source-16k\sp8051\Lab41-SRI-VOiCES-src-sp8051-ch295385-sg0036.wav,0,0.021496217348612845,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5485037826513872,0.5485037826513872
sp8057__Lab41-SRI-VOiCES-src-sp8057-ch296395-sg0002,sp8057,VOiCES_devkit\source-16k\sp8057\Lab41-SRI-VOiCES-src-sp8057-ch296395-sg0002.wav,0,0.6147367159525553,6,binary,train,0.5700000000000001,1,,not_allow,True,0.04473671595255524,0.04473671595255524
sp8057__Lab41-SRI-VOiCES-src-sp8057-ch296395-sg0024,sp8057,VOiCES_devkit\source-16k\sp8057\Lab41-SRI-VOiCES-src-sp8057-ch296395-sg0024.wav,0,0.17617796539949873,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.39382203460050136,0.39382203460050136
sp8108__Lab41-SRI-VOiCES-src-sp8108-ch274318-sg0029,sp8108,VOiCES_devkit\source-16k\sp8108\Lab41-SRI-VOiCES-src-sp8108-ch274318-sg0029.wav,0,0.02115273990202695,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5488472600979731,0.5488472600979731
sp8108__Lab41-SRI-VOiCES-src-sp8108-ch280359-sg0006,sp8108,VOiCES_devkit\source-16k\sp8108\Lab41-SRI-VOiCES-src-sp8108-ch280359-sg0006.wav,0,0.004603864211821929,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5653961357881782,0.5653961357881782
sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114469-sg0006,sp8118,VOiCES_devkit\source-16k\sp8118\Lab41-SRI-VOiCES-src-sp8118-ch114469-sg0006.wav,0,0.0042926502763293685,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5657073497236706,0.5657073497236706
sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114476-sg0004,sp8118,VOiCES_devkit\source-16k\sp8118\Lab41-SRI-VOiCES-src-sp8118-ch114476-sg0004.wav,0,0.009525513523840345,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.5604744864761597,0.5604744864761597
sp8225__Lab41-SRI-VOiCES-src-sp8225-ch274375-sg0038,sp8225,VOiCES_devkit\source-16k\sp8225\Lab41-SRI-VOiCES-src-sp8225-ch274375-sg0038.wav,0,0.5257480144500732,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.04425198554992682,0.04425198554992682
sp8225__Lab41-SRI-VOiCES-src-sp8225-ch274376-sg0000,sp8225,VOiCES_devkit\source-16k\sp8225\Lab41-SRI-VOiCES-src-sp8225-ch274376-sg0000.wav,0,0.36085764815409976,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.2091423518459003,0.2091423518459003
sp8266__Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0001,sp8266,VOiCES_devkit\source-16k\sp8266\Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0001.wav,0,0.240507407579571,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.32949259242042905,0.32949259242042905
sp8266__Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0019,sp8266,VOiCES_devkit\source-16k\sp8266\Lab41-SRI-VOiCES-src-sp8266-ch258262-sg0019.wav,0,0.13414947277245423,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.4358505272275458,0.4358505272275458
sp8419__Lab41-SRI-VOiCES-src-sp8419-ch286667-sg0000,sp8419,VOiCES_devkit\source-16k\sp8419\Lab41-SRI-VOiCES-src-sp8419-ch286667-sg0000.wav,0,0.08125639725476504,5,binary,train,0.5700000000000001,0,,not_allow,False,-0.48874360274523504,0.48874360274523504
sp8419__Lab41-SRI-VOiCES-src-sp8419-ch293469-sg0009,sp8419,VOiCES_devkit\source-16k\sp8419\Lab41-SRI-VOiCES-src-sp8419-ch293469-sg0009.wav,0,0.05407561594620347,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5159243840537966,0.5159243840537966
sp8425__Lab41-SRI-VOiCES-src-sp8425-ch246962-sg0014,sp8425,VOiCES_devkit\source-16k\sp8425\Lab41-SRI-VOiCES-src-sp8425-ch246962-sg0014.wav,0,0.22200281421343485,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.34799718578656524,0.34799718578656524
sp8425__Lab41-SRI-VOiCES-src-sp8425-ch287387-sg0026,sp8425,VOiCES_devkit\source-16k\sp8425\Lab41-SRI-VOiCES-src-sp8425-ch287387-sg0026.wav,0,0.05059587268260657,6,binary,train,0.5700000000000001,0,,not_allow,False,-0.5194041273173935,0.5194041273173935
