recording_id,speaker,label,class_name,split,audio_path
p225__p225_299_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_299_mic1.wav
p225__p225_303_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_303_mic1.wav
p225__p225_314_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_314_mic1.wav
p225__p225_315_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_315_mic1.wav
p225__p225_323_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_323_mic1.wav
p225__p225_328_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_328_mic1.wav
p225__p225_329_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_329_mic1.wav
p225__p225_347_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_347_mic1.wav
p225__p225_348_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_348_mic1.wav
p225__p225_351_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_351_mic1.wav
p225__p225_355_mic1,p225,1,allow,test,VOiCES_devkit\source-16k\p225\p225_355_mic1.wav
p227__p227_011_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_011_mic1.wav
p227__p227_023_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_023_mic1.wav
p227__p227_026_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_026_mic1.wav
p227__p227_032_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_032_mic1.wav
p227__p227_044_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_044_mic1.wav
p227__p227_046_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_046_mic1.wav
p227__p227_053_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_053_mic1.wav
p227__p227_057_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_057_mic1.wav
p227__p227_071_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_071_mic1.wav
p227__p227_076_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_076_mic1.wav
p227__p227_079_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_079_mic1.wav
p227__p227_081_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_081_mic1.wav
p227__p227_089_mic1,p227,1,allow,test,VOiCES_devkit\source-16k\p227\p227_089_mic1.wav
p228__p228_002_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_002_mic1.wav
p228__p228_003_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_003_mic1.wav
p228__p228_004_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_004_mic1.wav
p228__p228_005_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_005_mic1.wav
p228__p228_012_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_012_mic1.wav
p228__p228_013_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_013_mic1.wav
p228__p228_018_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_018_mic1.wav
p228__p228_019_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_019_mic1.wav
p228__p228_025_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_025_mic1.wav
p228__p228_028_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_028_mic1.wav
p228__p228_029_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_029_mic1.wav
p228__p228_030_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_030_mic1.wav
p228__p228_037_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_037_mic1.wav
p228__p228_038_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_038_mic1.wav
p228__p228_046_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_046_mic1.wav
p228__p228_047_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_047_mic1.wav
p228__p228_052_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_052_mic1.wav
p228__p228_053_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_053_mic1.wav
p228__p228_055_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_055_mic1.wav
p228__p228_058_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_058_mic1.wav
p228__p228_059_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_059_mic1.wav
p228__p228_062_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_062_mic1.wav
p228__p228_064_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_064_mic1.wav
p228__p228_069_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_069_mic1.wav
p228__p228_073_mic1,p228,1,allow,test,VOiCES_devkit\source-16k\p228\p228_073_mic1.wav
p231__p231_004_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_004_mic1.wav
p231__p231_009_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_009_mic1.wav
p231__p231_011_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_011_mic1.wav
p231__p231_013_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_013_mic1.wav
p231__p231_014_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_014_mic1.wav
p231__p231_017_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_017_mic1.wav
p231__p231_026_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_026_mic1.wav
p231__p231_039_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_039_mic1.wav
p231__p231_040_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_040_mic1.wav
p231__p231_041_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_041_mic1.wav
p231__p231_042_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_042_mic1.wav
p231__p231_054_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_054_mic1.wav
p231__p231_055_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_055_mic1.wav
p231__p231_059_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_059_mic1.wav
p231__p231_062_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_062_mic1.wav
p231__p231_063_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_063_mic1.wav
p231__p231_069_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_069_mic1.wav
p231__p231_071_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_071_mic1.wav
p231__p231_072_mic1,p231,1,allow,test,VOiCES_devkit\source-16k\p231\p231_072_mic1.wav
p232__p232_005_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_005_mic1.wav
p232__p232_013_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_013_mic1.wav
p232__p232_020_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_020_mic1.wav
p232__p232_022_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_022_mic1.wav
p232__p232_026_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_026_mic1.wav
p232__p232_027_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_027_mic1.wav
p232__p232_031_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_031_mic1.wav
p232__p232_036_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_036_mic1.wav
p232__p232_039_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_039_mic1.wav
p232__p232_044_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_044_mic1.wav
p232__p232_050_mic1,p232,1,allow,test,VOiCES_devkit\source-16k\p232\p232_050_mic1.wav
lect__recorded_sample_001,lect,0,not_allow,train,VOiCES_devkit\source-16k\lect\recorded_sample_001.wav
p226__p226_001_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_001_mic1.wav
p226__p226_002_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_002_mic1.wav
p226__p226_003_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_003_mic1.wav
p226__p226_004_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_004_mic1.wav
p226__p226_005_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_005_mic1.wav
p226__p226_006_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_006_mic1.wav
p226__p226_007_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_007_mic1.wav
p226__p226_008_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_008_mic1.wav
p226__p226_009_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_009_mic1.wav
p226__p226_010_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_010_mic1.wav
p226__p226_011_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_011_mic1.wav
p226__p226_012_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_012_mic1.wav
p226__p226_013_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_013_mic1.wav
p226__p226_014_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_014_mic1.wav
p226__p226_015_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_015_mic1.wav
p226__p226_016_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_016_mic1.wav
p226__p226_017_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_017_mic1.wav
p226__p226_018_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_018_mic1.wav
p226__p226_019_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_019_mic1.wav
p226__p226_020_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_020_mic1.wav
p226__p226_021_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_021_mic1.wav
p226__p226_022_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_022_mic1.wav
p226__p226_023_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_023_mic1.wav
p226__p226_024_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_024_mic1.wav
p226__p226_025_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_025_mic1.wav
p226__p226_026_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_026_mic1.wav
p226__p226_027_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_027_mic1.wav
p226__p226_028_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_028_mic1.wav
p226__p226_029_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_029_mic1.wav
p226__p226_030_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_030_mic1.wav
p226__p226_031_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_031_mic1.wav
p226__p226_032_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_032_mic1.wav
p226__p226_033_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_033_mic1.wav
p226__p226_034_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_034_mic1.wav
p226__p226_036_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_036_mic1.wav
p226__p226_037_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_037_mic1.wav
p226__p226_039_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_039_mic1.wav
p226__p226_040_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_040_mic1.wav
p226__p226_041_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_041_mic1.wav
p226__p226_042_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_042_mic1.wav
p226__p226_043_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_043_mic1.wav
p226__p226_044_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_044_mic1.wav
p226__p226_045_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_045_mic1.wav
p226__p226_046_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_046_mic1.wav
p226__p226_047_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_047_mic1.wav
p226__p226_048_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_048_mic1.wav
p226__p226_049_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_049_mic1.wav
p226__p226_050_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_050_mic1.wav
p226__p226_051_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_051_mic1.wav
p226__p226_052_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_052_mic1.wav
p226__p226_053_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_053_mic1.wav
p226__p226_054_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_054_mic1.wav
p226__p226_055_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_055_mic1.wav
p226__p226_056_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_056_mic1.wav
p226__p226_057_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_057_mic1.wav
p226__p226_058_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_058_mic1.wav
p226__p226_059_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_059_mic1.wav
p226__p226_060_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_060_mic1.wav
p226__p226_061_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_061_mic1.wav
p226__p226_062_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_062_mic1.wav
p226__p226_063_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_063_mic1.wav
p226__p226_064_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_064_mic1.wav
p226__p226_065_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_065_mic1.wav
p226__p226_066_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_066_mic1.wav
p226__p226_067_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_067_mic1.wav
p226__p226_068_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_068_mic1.wav
p226__p226_069_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_069_mic1.wav
p226__p226_070_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_070_mic1.wav
p226__p226_071_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_071_mic1.wav
p226__p226_072_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_072_mic1.wav
p226__p226_073_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_073_mic1.wav
p226__p226_074_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_074_mic1.wav
p226__p226_075_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_075_mic1.wav
p226__p226_076_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_076_mic1.wav
p226__p226_077_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_077_mic1.wav
p226__p226_078_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_078_mic1.wav
p226__p226_079_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_079_mic1.wav
p226__p226_080_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_080_mic1.wav
p226__p226_082_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_082_mic1.wav
p226__p226_083_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_083_mic1.wav
p226__p226_084_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_084_mic1.wav
p226__p226_085_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_085_mic1.wav
p226__p226_086_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_086_mic1.wav
p226__p226_088_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_088_mic1.wav
p226__p226_089_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_089_mic1.wav
p226__p226_090_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_090_mic1.wav
p226__p226_091_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_091_mic1.wav
p226__p226_092_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_092_mic1.wav
p226__p226_093_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_093_mic1.wav
p226__p226_094_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_094_mic1.wav
p226__p226_095_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_095_mic1.wav
p226__p226_096_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_096_mic1.wav
p226__p226_097_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_097_mic1.wav
p226__p226_098_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_098_mic1.wav
p226__p226_099_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_099_mic1.wav
p226__p226_100_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_100_mic1.wav
p226__p226_101_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_101_mic1.wav
p226__p226_102_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_102_mic1.wav
p226__p226_103_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_103_mic1.wav
p226__p226_104_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_104_mic1.wav
p226__p226_105_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_105_mic1.wav
p226__p226_106_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_106_mic1.wav
p226__p226_107_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_107_mic1.wav
p226__p226_108_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_108_mic1.wav
p226__p226_109_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_109_mic1.wav
p226__p226_110_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_110_mic1.wav
p226__p226_111_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_111_mic1.wav
p226__p226_112_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_112_mic1.wav
p226__p226_113_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_113_mic1.wav
p226__p226_114_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_114_mic1.wav
p226__p226_115_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_115_mic1.wav
p226__p226_116_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_116_mic1.wav
p226__p226_117_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_117_mic1.wav
p226__p226_118_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_118_mic1.wav
p226__p226_119_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_119_mic1.wav
p226__p226_120_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_120_mic1.wav
p226__p226_121_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_121_mic1.wav
p226__p226_122_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_122_mic1.wav
p226__p226_124_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_124_mic1.wav
p226__p226_125_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_125_mic1.wav
p226__p226_126_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_126_mic1.wav
p226__p226_127_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_127_mic1.wav
p226__p226_128_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_128_mic1.wav
p226__p226_129_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_129_mic1.wav
p226__p226_130_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_130_mic1.wav
p226__p226_131_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_131_mic1.wav
p226__p226_132_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_132_mic1.wav
p226__p226_133_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_133_mic1.wav
p226__p226_134_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_134_mic1.wav
p226__p226_135_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_135_mic1.wav
p226__p226_136_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_136_mic1.wav
p226__p226_137_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_137_mic1.wav
p226__p226_138_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_138_mic1.wav
p226__p226_139_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_139_mic1.wav
p226__p226_140_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_140_mic1.wav
p226__p226_141_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_141_mic1.wav
p226__p226_142_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_142_mic1.wav
p226__p226_143_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_143_mic1.wav
p226__p226_144_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_144_mic1.wav
p226__p226_145_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_145_mic1.wav
p226__p226_146_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_146_mic1.wav
p226__p226_148_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_148_mic1.wav
p226__p226_149_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_149_mic1.wav
p226__p226_150_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_150_mic1.wav
p226__p226_151_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_151_mic1.wav
p226__p226_152_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_152_mic1.wav
p226__p226_153_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_153_mic1.wav
p226__p226_154_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_154_mic1.wav
p226__p226_155_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_155_mic1.wav
p226__p226_156_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_156_mic1.wav
p226__p226_157_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_157_mic1.wav
p226__p226_158_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_158_mic1.wav
p226__p226_159_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_159_mic1.wav
p226__p226_160_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_160_mic1.wav
p226__p226_161_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_161_mic1.wav
p226__p226_162_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_162_mic1.wav
p226__p226_163_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_163_mic1.wav
p226__p226_164_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_164_mic1.wav
p226__p226_165_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_165_mic1.wav
p226__p226_166_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_166_mic1.wav
p226__p226_167_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_167_mic1.wav
p226__p226_168_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_168_mic1.wav
p226__p226_169_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_169_mic1.wav
p226__p226_171_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_171_mic1.wav
p226__p226_172_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_172_mic1.wav
p226__p226_173_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_173_mic1.wav
p226__p226_174_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_174_mic1.wav
p226__p226_175_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_175_mic1.wav
p226__p226_176_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_176_mic1.wav
p226__p226_177_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_177_mic1.wav
p226__p226_178_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_178_mic1.wav
p226__p226_179_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_179_mic1.wav
p226__p226_180_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_180_mic1.wav
p226__p226_181_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_181_mic1.wav
p226__p226_183_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_183_mic1.wav
p226__p226_184_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_184_mic1.wav
p226__p226_185_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_185_mic1.wav
p226__p226_186_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_186_mic1.wav
p226__p226_187_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_187_mic1.wav
p226__p226_188_mic1,p226,0,not_allow,train,VOiCES_devkit\source-16k\p226\p226_188_mic1.wav
p229__p229_001_mic1,p229,0,not_allow,train,VOiCES_devkit\source-16k\p229\p229_001_mic1.wav
